seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
MOT20-01,0.5349946497365667,0.74129981923149,0.39659143713953127,0.5349946497365667,0.5320082136023682,0.5287355708770358,0.5256724476259067,0.5215611561128558,0.5160317434844913,0.5097503726968622,0.5029904575744334,0.49425273273071624,0.4821651471477314,0.4690227697600857,0.4502408191381937,0.42520994007105706,0.39292021876366,0.3425287942977061,0.281170581093035,0.20156946526593836,0.10321131000769511,0.01826890531658775,0.41222659448962773,0.7266983292341617,0.7139068945197408,0.7033674963396779,0.6935906500852639,0.682603305785124,0.6694956949569496,0.6543696420590744,0.6398453545970763,0.6227234686964492,0.6018489378442171,0.5749593873288465,0.5381331923091451,0.4899012074643249,0.4309460219285915,0.3510850089587896,0.25761319414417194,0.15560790101033034,0.06711567692227056,0.010196487049717177,0.5044214658544169,0.39386257506383265,0.3964560946435245,0.3974612210053793,0.398407219242419,0.3985126313633904,0.39774529140290726,0.39709275272450956,0.395407106722306,0.3922861046543591,0.3862816971260811,0.3826050385496255,0.37670375683084706,0.3690611298368727,0.3582497353667753,0.334181101240959,0.3068821685738316,0.2611065958977174,0.15871961666782755,0.0327321458693664,0.3438817885675017,0.8624559637644691,0.8535983895319578,0.846200301962758,0.839255158530448,0.8313537996980372,0.8217916456970307,0.8105686965274282,0.7995973829894313,0.7864116758933065,0.7699547055863111,0.7481127327629592,0.7169602415702063,0.6738298943130347,0.6171615500754907,0.5325113236034222,0.4197785606441872,0.27594363361852037,0.12888777050830397,0.020684448917966784,0.6502662040102773,0.8219578876684733,0.8135162357906854,0.8064655379154876,0.7998465154204039,0.792316178233968,0.783203031320447,0.7725070746798408,0.7620509376948534,0.7494843877404193,0.7338001822629383,0.7129838361552113,0.6832941627895822,0.64218907381649,0.5881816873710969,0.507506355220874,0.4000671495035733,0.2629862343517675,0.12283562760803876,0.019713175691879706,0.6197318563808437,0.4748658209549118,0.4776357771295142,0.4789878380644738,0.4803368173878025,0.48067304359881396,0.4801574550114871,0.48030062137658663,0.47939437001937907,0.4775900860243487,0.4733346734404989,0.4708617333332451,0.46660385697911433,0.46176660716921436,0.45244110204965426,0.42922030529406047,0.39976578290372955,0.35126449208944793,0.24017482433956516,0.057703574927936034,0.42700414642598866,0.5803242880022496,0.5836996358856784,0.5853231534064766,0.5865986139908881,0.5867693733563147,0.5846328959301158,0.5821165155709297,0.5803527107968568,0.5776781278003073,0.5715311165627336,0.5664264604641766,0.5586291299990667,0.5485671394478994,0.5333129050538052,0.5025269773187698,0.4646103102222305,0.4067600320443067,0.28083386747566547,0.0768119330505355,0.5135529045462636,0.74129981923149,0.7482210445903271,0.7536868793154307,0.7584629873327982,0.763523927591452,0.7691875374101967,0.775310292902155,0.7808189715596396,0.7867867533281951,0.7934038875545696,0.8012220888621296,0.8109506644585528,0.822770112169826,0.8361726652875385,0.8536564540675674,0.8743826958048593,0.9001016548068492,0.9289470582246646,0.9619775878862036,0.8137306885465497,0.5828285569251332,0.5817338600320957,0.5799412084282668,0.5782432999568359,0.5755909922085455,0.5717199992918213,0.5673367209835743,0.5622868376109996,0.5554262984329168,0.5453617243482461,0.5350062625411386,0.5196937718482378,0.4986826867989595,0.4702105507037176,0.4218473901129084,0.35891859106389273,0.26842261982511606,0.14302803056830832,0.026020115280496872,0.4706473429979585,17137.0,16961.0,16814.0,16676.0,16519.0,16329.0,16106.0,15888.0,15626.0,15299.0,14865.0,14246.0,13389.0,12263.0,10581.0,8341.0,5483.0,2561.0,411.0,12920.78947368421,2733.0,2909.0,3056.0,3194.0,3351.0,3541.0,3764.0,3982.0,4244.0,4571.0,5005.0,5624.0,6481.0,7607.0,9289.0,11529.0,14387.0,17309.0,19459.0,6949.210526315789,3712.0,3888.0,4035.0,4173.0,4330.0,4520.0,4743.0,4961.0,5223.0,5550.0,5984.0,6603.0,7460.0,8586.0,10268.0,12508.0,15366.0,18288.0,20438.0,7928.210526315789,0.5374937091092099,0.7887271429577795,0.5547559134373428,0.8020130850528435,0.7643532063887957,0.6621621621621622,0.2702702702702703,0.06756756756756757,0.3680501132448502,0.7827304206881308,11.452214452214452,0.5546283193699022,12569.155750175174,15936,3934,4913,343,49,20,5,265.0,429,0.48576831454603503,0.49773527931555106,0.4743632788143316,9890,9980,10959,20849,19870,128,74
MOT20-02,0.4633682110610117,0.731589479039242,0.3389953081334711,0.4633682110610117,0.45899892351740273,0.4547227309801746,0.4508652476648418,0.4461297806396817,0.440050032448706,0.43455669019215587,0.42870601982294904,0.4224638680349938,0.4144087174354997,0.4045384612283444,0.3902090392593346,0.3700868311571325,0.3418300260636393,0.3054735150829841,0.2544679017182564,0.1830023926579726,0.0941965195573397,0.01798435998755518,0.35663469834263034,0.7454274195385281,0.7242003892582718,0.7059484850508694,0.6912644287006996,0.676565021195132,0.6582254513191991,0.6426121626546055,0.6273679068977234,0.6112428181689156,0.5909211229738357,0.5656326776620577,0.5321303608917325,0.4886668835993997,0.43019517634927373,0.3573974926155713,0.26916260889728044,0.16913957905818272,0.07434447805346521,0.011380246742490984,0.5037802478751175,0.2880362237745466,0.2909139720373716,0.2929006385716213,0.29406904668010064,0.2941798274200265,0.2941910414889164,0.2938623449183917,0.292952268376707,0.29198824835233855,0.29062184174814093,0.28932445573940424,0.2861387086888516,0.28028144978248354,0.2716157064108969,0.26109323748817076,0.240575439769214,0.1980014134185738,0.11934960778573532,0.028420930712718413,0.2578166527981163,0.8459629576973284,0.8319913145752285,0.8196998875547686,0.8096185909449277,0.7993498856160577,0.7862829742409947,0.7749285908156803,0.7636323687169612,0.7514508019800701,0.7357472437993563,0.7156363495366481,0.6879709451861808,0.6502242442258728,0.595824016750462,0.521545540318724,0.4200927996277675,0.2865673185043492,0.13707332204572772,0.02228871282521875,0.6292572560506488,0.8624947290744255,0.8482500527092558,0.8357184271558086,0.8254401222854734,0.8149707463630613,0.8016484819734345,0.7900722116803711,0.7785552393000211,0.7661356209150327,0.7501251844823951,0.72962128399747,0.7014152435167615,0.6629308981657179,0.6074675838077166,0.5317375606156441,0.4283022348724436,0.2921674045962471,0.13975200295171833,0.022724277883196288,0.6415541740182208,0.3488113942550786,0.35239013946233355,0.35502962697656437,0.35676148068127167,0.357375765499455,0.3579333334987824,0.3578916778081766,0.35736889680017514,0.35677889657521994,0.35587626555221136,0.35500033697763106,0.3526635729787338,0.3482004321309419,0.3413774057340001,0.33217282179456376,0.3131366521647344,0.26939283285975657,0.17722602810966825,0.047800981346612266,0.3206941337476795,0.5455649475642212,0.5488668500057344,0.5510026481069084,0.5525670975636927,0.5526689002004976,0.5522626665596274,0.5518048108464678,0.5498055781762141,0.5473483008069627,0.5439696551189499,0.5404555840190837,0.533678050808503,0.5231377049833986,0.5086352642660502,0.49072646824902083,0.4575857219918664,0.3926997258983498,0.26252282736245186,0.07270803236617655,0.48831635973127246,0.731589479039242,0.7426027592724769,0.7518670760338504,0.7590522737992583,0.7659001232685252,0.7740417273690033,0.780630794529294,0.7866241009288923,0.7924786837679735,0.7992142769886125,0.8068966537727068,0.8161855324784278,0.8272161619220404,0.8409538282095624,0.8573079561492246,0.8768541705353369,0.9006374745528597,0.9284893647040448,0.9617700683281947,0.8158059213499751,0.4936273653154624,0.49197347288616494,0.48999042899007517,0.4879382821768151,0.4849253668336498,0.4809546829972249,0.4772026119389967,0.4729776259206261,0.46841733891170245,0.46241130939250114,0.45502867748860043,0.443683578545592,0.426902557799022,0.4022874111953477,0.36901492330166397,0.31790566213002636,0.2382031362166161,0.1279048365936386,0.025168749728208994,0.40086936938747025,130906.0,128744.0,126842.0,125282.0,123693.0,121671.0,119914.0,118166.0,116281.0,113851.0,110739.0,106458.0,100617.0,92199.0,80705.0,65006.0,44344.0,21211.0,3449.0,97372.52631578948,23836.0,25998.0,27900.0,29460.0,31049.0,33071.0,34828.0,36576.0,38461.0,40891.0,44003.0,48284.0,54125.0,62543.0,74037.0,89736.0,110398.0,133531.0,151293.0,57369.47368421053,20870.0,23032.0,24934.0,26494.0,28083.0,30105.0,31862.0,33610.0,35495.0,37925.0,41037.0,45318.0,51159.0,59577.0,71071.0,86770.0,107432.0,130565.0,148327.0,54403.47368421053,0.5429876827235011,0.794945602695013,0.5578705199622598,0.7693515658321594,0.7843862007168458,0.5962962962962963,0.3851851851851852,0.018518518518518517,0.38522876107613957,0.7767961424777664,11.76312005751258,0.5578487915760558,94639.068946444,119051,35691,32725,2303,161,104,5,2013.0,2782,0.4031671875713661,0.3993033565547815,0.4071065254058613,61789,92953,89987,151776,154742,641,270
MOT20-03,0.57503112947219,0.7423698618684645,0.4268857801563369,0.57503112947219,0.5731078375506378,0.5712319247916867,0.5682723498583484,0.5651082180363826,0.5618709484459331,0.5585893590886114,0.5545925103898535,0.5497938053331417,0.5440029554944426,0.532734993427747,0.5101726934924331,0.46693632216487485,0.39538741440477265,0.2988121185414124,0.189939859360043,0.0951505037775578,0.031241422197639427,0.003953827361722708,0.4287331680626017,0.7491675794978567,0.7416641406486815,0.7353424982606773,0.7282493098002987,0.7214532964534303,0.7143633515552572,0.7073768665032315,0.69963869168357,0.690619056125934,0.6795922149171458,0.6597604978837875,0.6232528926120154,0.5588337887332132,0.45738084346026153,0.3284724272257534,0.19426994504892892,0.08781840956230254,0.024807865644498092,0.0022192839421958294,0.531804366292581,0.44137094144369404,0.4428589377055413,0.44374684269307724,0.44343806340452874,0.4426444506693989,0.4419305134008019,0.44109736529756904,0.4396166996430604,0.437684459618469,0.43546587069536774,0.43016605894530574,0.4176092566446379,0.3901509417515678,0.3417965787263539,0.27183006787306535,0.18570628701535127,0.10309476582697587,0.03934342739991505,0.0070440516912133435,0.3471892410760997,0.8787309745008896,0.8736776999151943,0.8693864017496764,0.8645339828730656,0.8598473496610959,0.8549184143238814,0.8500213608452518,0.8445504339120954,0.83811029847796,0.8301430220176116,0.8155475071574773,0.7877465264715072,0.7355144775519834,0.6438923923509045,0.5072881928724917,0.33374248385183863,0.16562944353404027,0.049665559303445156,0.0045431648483379985,0.6635520887483551,0.8355544372563405,0.830749455839644,0.8266690110529731,0.8220550162793376,0.8175986612745781,0.8129119096845385,0.8082554734346674,0.8030533610617645,0.7969296623477412,0.78935385883965,0.7754754961105419,0.7490405194836691,0.6993748976857269,0.612254673109687,0.48236253509000626,0.3173440124171633,0.15749122370902124,0.04722523691438341,0.004319935974001564,0.6309483882929177,0.48367686913006075,0.485399331650845,0.48652443752610525,0.486693379824915,0.4864136407781231,0.48612081161804316,0.48574205253923186,0.4848182610270447,0.4835617391694332,0.4822447534970299,0.47873783952593285,0.4699767630325006,0.44928557104548,0.4092498200713077,0.3448903623913523,0.25480378581914825,0.15356521557822075,0.06324418423152739,0.011887800944784442,0.3940440326000571,0.7621385343022277,0.7643694874366045,0.7659807709703927,0.7661784851336252,0.7658072312809527,0.7653023680761745,0.7647580027802962,0.7632246887358594,0.7611890858061078,0.7585245854832356,0.7518863894795711,0.7358802693469202,0.7014438277308698,0.6387175173861892,0.5415600027259939,0.40582958565002025,0.2510469397350764,0.10548569363509357,0.02066650966380987,0.6205257881767906,0.7423698618684645,0.7462318783038562,0.7492927765003061,0.7525121525364568,0.7553879006427829,0.758154393060784,0.7606505318549328,0.7631446621066416,0.7657417887333221,0.7685144452888941,0.7728242607630096,0.7797089160074175,0.7905149096370861,0.8066695157197487,0.8282921972191016,0.8556834417409706,0.8875047455482334,0.9229556966590436,0.9604341655086424,0.7982414862999839,0.622773086678601,0.6220257053221061,0.6211179202508281,0.6191665972197113,0.6169332684742121,0.6146661970191238,0.6123252262609264,0.6093262463069763,0.6056631515042001,0.6012478306693364,0.5923013228388069,0.5735592744818635,0.5356880305633296,0.4691270795567724,0.3713437543567067,0.24895396661914385,0.1306733664339991,0.044204222951334304,0.00565705648136876,0.4798291212625972,275621.0,274036.0,272690.0,271168.0,269698.0,268152.0,266616.0,264900.0,262880.0,260381.0,255803.0,247083.0,230700.0,201962.0,159115.0,104681.0,51951.0,15578.0,1425.0,208128.42105263157,38037.0,39622.0,40968.0,42490.0,43960.0,45506.0,47042.0,48758.0,50778.0,53277.0,57855.0,66575.0,82958.0,111696.0,154543.0,208977.0,261707.0,298080.0,312233.0,105529.57894736843,54245.0,55830.0,57176.0,58698.0,60168.0,61714.0,63250.0,64966.0,66986.0,69485.0,74063.0,82783.0,99166.0,127904.0,170751.0,225185.0,277915.0,314288.0,328441.0,121737.57894736843,0.6300397247957967,0.7672733740463392,0.6377009354137309,0.8446875259040101,0.8031837170244888,0.6353276353276354,0.2863247863247863,0.07834757834757834,0.433458446907011,0.8234129574032981,26.995010395010397,0.6376901569423679,203283.70953995927,264943,48715,64923,2403,446,201,55,2207.0,2405,0.5327105127392296,0.5464741852591039,0.519623119691026,171406,142252,158460,329866,313658,1707,702
MOT20-05,0.44167369072101687,0.7430522017601165,0.3281866083497683,0.44167369072101687,0.43825804263049706,0.43460194515659756,0.4309056061452946,0.42659383767972925,0.42243489251411726,0.41847973763512675,0.414586240849544,0.4101808102580923,0.40482739361368725,0.3980488602009249,0.3881682413709728,0.37258775431976826,0.3460032897657633,0.29995841218831487,0.22899770262883185,0.13791121113853394,0.053766665080909146,0.006872555479362972,0.3407819415461624,0.7118924731182795,0.6947490838640313,0.679204411964408,0.6641118843109535,0.6495552481751447,0.6363456495736488,0.6242837594324403,0.6125453732858805,0.6000743725133261,0.5853776332757428,0.5681438461661584,0.545741845596695,0.5133182672588537,0.4634047696741014,0.3853863348362149,0.2757287135317703,0.15172521682200565,0.05245900555627171,0.0053565423858320796,0.49575812796535573,0.27402403655237556,0.27645968363436435,0.2780883742901776,0.27959090296975325,0.2801644707783962,0.2804313010279492,0.28052193920658364,0.2806024804003169,0.2803790743459033,0.27996494793106136,0.278878133022878,0.2760913146476636,0.2704396931174157,0.25834493808280184,0.23346714947942673,0.19018674964093144,0.1253549182929147,0.055106920980835104,0.008817631863018486,0.23615340317182984,0.8194521802631416,0.8078082259601698,0.7970446078249354,0.7864016684613766,0.775952124565247,0.766308652977362,0.7573660465634399,0.748534835938757,0.7390104959588083,0.7275939747255331,0.7139340660700804,0.695722401693216,0.6684087730372681,0.623995890733108,0.5481647543722847,0.4259016870273415,0.25959396234822324,0.09822014283415642,0.010499053135791468,0.619469133920539,0.8443242829632841,0.832326910078686,0.821236593422009,0.8102706183923584,0.7995039087906342,0.7895677374925076,0.7803537041051867,0.7712544476043514,0.7614410238098275,0.7496779870684708,0.7356034713631668,0.716839044546185,0.6886963896292707,0.6429354826368077,0.5648027112851185,0.43882870187341383,0.2674731868440182,0.10120133141188323,0.010817721551273385,0.6382713292036027,0.31963358915284723,0.3222921462898282,0.3241882402211273,0.3259420804283448,0.3268834686197203,0.3274603707181386,0.32781829278614916,0.3281315003575565,0.3281269700653306,0.32793618118279044,0.3272763728695708,0.32516616823555183,0.320626623922651,0.3103270144581199,0.2884946282753063,0.24659760715077972,0.17559269301896857,0.08420499373954814,0.014299884809758533,0.28163151717379403,0.5967843683782852,0.6012954017426463,0.6042993173634298,0.6068789226377512,0.6079190904185702,0.6082049763598072,0.6082264422262993,0.6077299871721551,0.6067089542669067,0.6050756342374317,0.6020190617415783,0.5956034560274359,0.584186894135238,0.5621225187386998,0.519240675779753,0.441273202864381,0.3133732210907978,0.1534364101083016,0.0280745943989744,0.5185501647204444,0.7430522017601165,0.7526898936138151,0.7611649371808412,0.7691048726630776,0.7764308746337549,0.7827468160404804,0.7881555122967436,0.793029266787094,0.7977584189584991,0.8028110836138647,0.8081181860641582,0.8141797576141905,0.8218465063619286,0.8321451292442272,0.8466849654547958,0.8667611973247412,0.8930517597944754,0.9244537598614904,0.9608432210706414,0.8176330715967861,0.47386664178579924,0.4725742339423359,0.47079596347758595,0.4689037775301419,0.46625552686074895,0.4635697709551571,0.4609314396645122,0.45830200919312963,0.4551956489124622,0.45133226036811047,0.44620690206120306,0.4382726463211113,0.4251638077931695,0.40150489381247595,0.3577407757698127,0.28460649592431886,0.18039229456796513,0.07357044005501255,0.009621683088819699,0.38204248484651954,529648.0,522122.0,515165.0,508286.0,501532.0,495299.0,489519.0,483811.0,477655.0,470276.0,461447.0,449676.0,432022.0,403316.0,354303.0,275279.0,167787.0,63484.0,6786.0,400390.15789473685,116696.0,124222.0,131179.0,138058.0,144812.0,151045.0,156825.0,162533.0,168689.0,176068.0,184897.0,196668.0,214322.0,243028.0,292041.0,371065.0,478557.0,582860.0,639558.0,245953.84210526315,97656.0,105182.0,112139.0,119018.0,125772.0,132005.0,137785.0,143493.0,149649.0,157028.0,165857.0,177628.0,195282.0,223988.0,273001.0,352025.0,459517.0,563820.0,620518.0,226913.84210526315,0.5131323258203062,0.8002755977031862,0.522953721238226,0.7467478618197121,0.7694132350503106,0.4405474764756202,0.46877673224978617,0.09067579127459367,0.36398855545194053,0.7579111340024873,43.634389140271495,0.5229478379362722,386257.81888502906,482656,163688,144648,6348,515,548,106,7683.0,3315,0.38315138876675503,0.37750795242162066,0.38896611531251196,244000,402344,383304,627304,646344,2617,1169
COMBINED,0.48722791041041924,0.7412493953723138,0.36115739400023916,0.48722791041041924,0.48405339335481373,0.4807824620209642,0.47721302071991106,0.473128766869214,0.46891675964720725,0.4648766470084096,0.46059467375911317,0.45570486539492006,0.4496939498049135,0.44098941859561824,0.4264686673905776,0.40164113698220333,0.361048516435074,0.30120702637927177,0.22291158639153433,0.13545335781227105,0.057106823145654344,0.008973112362608253,0.37147326813077364,0.7271101985589167,0.7121589721642952,0.6988614282563257,0.6860864171699564,0.6736616635882472,0.6613930876813519,0.6501383854592517,0.6389236301102166,0.6267691690966811,0.6121356797156775,0.5929098768601989,0.5649575035972317,0.5221065537571563,0.45652161328231283,0.36434426599907815,0.25029346773400946,0.1351308673760956,0.047573644217757886,0.005359319959970484,0.5066545128728807,0.3264856374637524,0.32901037096567703,0.33075480551798164,0.3319294209088076,0.3322896969479389,0.3324542266519312,0.3324066102959343,0.3320388282691434,0.3313291951547299,0.3303591919116242,0.3279953242525516,0.3219277965295553,0.3089706531272323,0.2855418613868688,0.24901084278480967,0.19852525835950427,0.13577661787335493,0.06855033503133935,0.015023686973978781,0.2747568610740377,0.8402082117795127,0.8301175553976947,0.820993747653387,0.812092923232042,0.8033057938646976,0.7945001560001904,0.7863070612560747,0.77803111895323,0.7689328705621471,0.7577969247691285,0.7428552794166122,0.7204767436326363,0.6845746659216262,0.6255343226859531,0.5329601080191149,0.3995253011156217,0.2375830017962056,0.09063346653575577,0.01063886044064325,0.6335299006859092,0.8437920153656194,0.8336583185445147,0.8244955943334853,0.8155568045530384,0.8067321947786988,0.7978889975615046,0.7896609561911674,0.7813497138861475,0.7722126580485841,0.7610292132643532,0.7460238361826703,0.7235498475387128,0.6874946339822712,0.6282024615085038,0.535233383047367,0.4012294265773879,0.23859638252957394,0.0910200523103749,0.010684239176133724,0.6362321436515848,0.37385879284450774,0.37665988342703877,0.3787042268923159,0.38023528595507144,0.3810142877369012,0.3815356128467745,0.38180790379111684,0.38178615767017415,0.38145759538891494,0.380953286703387,0.3794192327240086,0.37498184946174185,0.36484510992729935,0.344965343633072,0.31162573743016847,0.2608529438283867,0.19035103477282775,0.10410094649520593,0.02506510551115787,0.3239063335284248,0.6372622755772221,0.6412586096589913,0.6440300282637571,0.6460084925445441,0.6467571973518773,0.6469586240971696,0.6469501489416929,0.6461443789567866,0.6448244795851311,0.642857388712343,0.6387869362012853,0.6292940632206921,0.6104916950695585,0.5764721614939377,0.5210155159410017,0.4358569907548319,0.316310478416241,0.17184589163655067,0.04161243326792166,0.5465651468258703,0.7412493953723138,0.7493516343814124,0.7562884355995064,0.7626622731506768,0.7685411371779121,0.774010818508332,0.7786925019729668,0.7829843490805402,0.7872111185208504,0.7917811504924817,0.797124498280579,0.803965680845793,0.8132520504226971,0.8261097318476781,0.8433850508969016,0.8657906502188857,0.8933739921781013,0.9251711269079516,0.9610983794482942,0.8116865250159935,0.5237517671808981,0.5226062426402085,0.5211023194503887,0.5191893043318134,0.5166529190857474,0.5139405947557383,0.5112471661377591,0.5082681783214064,0.5047473715943178,0.5003450606330028,0.4936122549582532,0.4816030424825448,0.4599059486940365,0.42263013955599676,0.36429774315595614,0.2816307220903599,0.17960572498695024,0.07882229694748652,0.012642583162473962,0.41666323053501786,953312.0,941863.0,931511.0,921412.0,911442.0,901451.0,892155.0,882765.0,872442.0,859807.0,842854.0,817463.0,776728.0,709740.0,604704.0,453307.0,269565.0,102834.0,12071.0,718811.8947368421,181302.0,192751.0,203103.0,213202.0,223172.0,233163.0,242459.0,251849.0,262172.0,274807.0,291760.0,317151.0,357886.0,424874.0,529910.0,681307.0,865049.0,1031780.0,1122543.0,415802.1052631579,176483.0,187932.0,198284.0,208383.0,218353.0,228344.0,237640.0,247030.0,257353.0,269988.0,286941.0,312332.0,353067.0,420055.0,525091.0,676488.0,860230.0,1026961.0,1117724.0,410983.1052631579,0.5499491457006523,0.7894412024682098,0.559993971518067,0.7778733560488412,0.7811912780637196,0.5286681715575621,0.3941309255079007,0.07720090293453724,0.3861610672189903,0.7795287865398874,27.679879072892174,0.5599903960372882,696749.7531216075,882586,252028,247209,11397,1171,873,171,12168.0,8931,0.4302093835521763,0.42929577812366143,0.431126885850973,487085,647529,642710,1129795,1134614,5093,2215
